scope,repo,path,line,action,token,replacement,reference_class,reason,excerpt,replacement_preview
external_repo,bc-core,bc-core/docker/redesign/15-mcf-seed-reservoir.sql,3,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- (per DBCP bc-docs-v3 docs/implementation/mcf-gate0-seed-reservoir-dbcp.md),-- (per DBCP bc-docs docs/implementation/mcf-gate0-seed-reservoir-dbcp.md)
external_repo,bc-core,bc-core/docker/redesign/15-mcf-seed-reservoir.sql,7,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- bc-docs-v3/docs/adrs/ADR-3f093f.md (DEC-3f093f / D426) — canonicality boundary,-- bc-docs/docs/adrs/ADR-3f093f.md (DEC-3f093f / D426) — canonicality boundary
external_repo,bc-core,bc-core/docker/redesign/15-mcf-seed-reservoir.sql,8,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- bc-docs-v3/docs/adrs/ADR-c3e57f.md (DEC-c3e57f / D422) — foundational MCF,-- bc-docs/docs/adrs/ADR-c3e57f.md (DEC-c3e57f / D422) — foundational MCF
external_repo,bc-core,bc-core/docker/redesign/16-mcf-seed-metric-status.sql,3,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- (per DBCP bc-docs-v3 docs/implementation/mcf-gate0-seed-reservoir-dbcp.md,-- (per DBCP bc-docs docs/implementation/mcf-gate0-seed-reservoir-dbcp.md
external_repo,bc-core,bc-core/docker/redesign/20-mcf-secondary-metric-dag.sql,27,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- bc-docs-v3/docs/implementation/metric-context-framework-secondary-metric-dag-substrate-dbcp-2026-06-30.md §3.1/§6.1.,-- bc-docs/docs/implementation/metric-context-framework-secondary-metric-dag-substrate-dbcp-2026-06-30.md §3.1/§6.1.
external_repo,bc-core,bc-core/docker/redesign/21-mcf-pe-mc-13-15-vocabulary.sql,21,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- bc-docs-v3/docs/implementation/metric-context-framework-secondary-metric-dag-substrate-dbcp-2026-06-30.md §4.6.,-- bc-docs/docs/implementation/metric-context-framework-secondary-metric-dag-substrate-dbcp-2026-06-30.md §4.6.
external_repo,bc-core,bc-core/docker/redesign/22-mcf-selection-rule-prior-period-end.sql,17,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- bc-docs-v3/docs/implementation/metric-context-framework-secondary-metric-dag-substrate-dbcp-2026-06-30.md §4.2.,-- bc-docs/docs/implementation/metric-context-framework-secondary-metric-dag-substrate-dbcp-2026-06-30.md §4.2.
external_repo,bc-core,bc-core/docker/redesign/migrations/20260515-d407-dbcp-1m-canonical-field-provenance.sql,5,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,"-- Parity: DBCP-1l on business_field (applied 2026-05-12, bc-docs-v3@a41eb26)","-- Parity: DBCP-1l on business_field (applied 2026-05-12, bc-docs@a41eb26)"
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-c-remove-credit-type-code-cc-mappings.sql,4,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md §11a.1,-- Plan: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md §11a.1
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-c-remove-credit-type-code-cc-mappings.sql,5,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Verification: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-dbcp-1q-c-credit-type-code-mapping-removal-verification-plan.md,-- Verification: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-dbcp-1q-c-credit-type-code-mapping-removal-verification-plan.md
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-d-demote-no-cc-type-incoherence.sql,5,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/,-- Plan: bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-d-demote-no-cc-type-incoherence.sql,7,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- §11b lock: bc-docs-v3@2d8a544,-- §11b lock: bc-docs@2d8a544
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-d-demote-no-cc-type-incoherence.sql,56,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- bc-docs-v3/docs/onboarding/metric-work-records/_cross/,-- bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-e-remove-a1-mismatch-cc-mappings.sql,4,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,-- Plan: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-e-remove-a1-mismatch-cc-mappings.sql,5,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Verification: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-dbcp-1q-e-a1-mismatch-cc-mapping-removal-verification-plan.md,-- Verification: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-dbcp-1q-e-a1-mismatch-cc-mapping-removal-verification-plan.md
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-g-add-admit-from-correction-required-action.sql,4,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,-- Plan: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-g-add-admit-from-correction-required-action.sql,6,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Verification: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-dbcp-1q-g-admit-from-correction-required-action-verification-plan.md,-- Verification: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-dbcp-1q-g-admit-from-correction-required-action-verification-plan.md
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d408-dbcp-1q-g-add-admit-from-correction-required-action.sql,22,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- (designed in bc-docs-v3@2c457a8). The endpoint accepts a row in,-- (designed in bc-docs@2c457a8). The endpoint accepts a row in
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d409-dbcp-1q-i-add-admit-from-candidate-import-action.sql,6,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- Verification: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-dbcp-1q-i-admit-from-candidate-import-action-verification-plan.md,-- Verification: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d409-dbcp-1q-i-admit-from-candidate-import-action-verification-plan.md
external_repo,bc-core,bc-core/docker/redesign/migrations/20260517-d409-dbcp-1q-i-add-admit-from-candidate-import-action.sql,21,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- (designed in bc-docs-v3@06aa817). The endpoint accepts a row in,-- (designed in bc-docs@06aa817). The endpoint accepts a row in
external_repo,bc-core,bc-core/docker/redesign/migrations/20260521-f2-concept-registry-schema.sql,6,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- (bc-docs-v3 docs/implementation/business-concept-registry-f1-forward-design.md),-- (bc-docs docs/implementation/business-concept-registry-f1-forward-design.md)
external_repo,bc-core,bc-core/docker/redesign/migrations/20260521-f2-concept-registry-schema.sql,8,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,"-- (bc-docs-v3 docs/implementation/business-concept-registry-f2-schema-dbcp.md,","-- (bc-docs docs/implementation/business-concept-registry-f2-schema-dbcp.md,"
external_repo,bc-core,bc-core/docker/redesign/migrations/20260521-f3-supersession-proposal-provenance.sql,6,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- (bc-docs-v3 docs/implementation/business-concept-registry-f3-authoring-service-design.md),-- (bc-docs docs/implementation/business-concept-registry-f3-authoring-service-design.md)
external_repo,bc-core,bc-core/docker/redesign/migrations/20260521-f3-supersession-proposal-provenance.sql,8,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,"-- (bc-docs-v3 docs/implementation/business-concept-registry-f3-dbcp.md,","-- (bc-docs docs/implementation/business-concept-registry-f3-dbcp.md,"
external_repo,bc-core,bc-core/docker/redesign/migrations/20260521-phase-a-bucket-1-governance-scope-alignment.sql,6,manual_review,bc-docs-v3,bc-docs,code_or_config,Code/config comment or reference; review whether it is live guidance or historical provenance.,-- (bc-docs-v3 business-context-framework-phase-a-alignment-dbcp-,-- (bc-docs business-context-framework-phase-a-alignment-dbcp-
external_repo,bc-core,bc-core/scripts/audit-bf-admission-d408-calibrated.mjs,49,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,const ADR_PATH = 'bc-docs-v3/docs/adrs/ADR-1ce490.md';,const ADR_PATH = 'bc-docs/docs/adrs/ADR-1ce490.md';
external_repo,bc-core,bc-core/scripts/audit-bf-admission-d408.mjs,46,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,const ADR_PATH = 'bc-docs-v3/docs/adrs/ADR-1ce490.md';,const ADR_PATH = 'bc-docs/docs/adrs/ADR-1ce490.md';
external_repo,bc-core,bc-core/scripts/author-arpi-oc-v2-slice.mjs,4,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,* Locked proposal: bc-docs-v3/docs/implementation/d431-arpi-oc-v2-slice-proposal-2026-06-08.md,* Locked proposal: bc-docs/docs/implementation/d431-arpi-oc-v2-slice-proposal-2026-06-08.md
external_repo,bc-core,bc-core/scripts/build-d408-a1-asset-cf-binding-audit-packet.mjs,8,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,* Plan: bc-docs-v3/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,* Plan: bc-docs/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core,bc-core/scripts/build-d408-a1-asset-cf-binding-audit-packet.mjs,43,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,const PLAN_PATH = 'bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';,const PLAN_PATH = 'bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md';
external_repo,bc-core,bc-core/scripts/c2a-pe-mc-11-vocabulary.mjs,6,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,"* ADR : bc-docs-v3/docs/adrs/ADR-1002c9.md (DEC-1002c9 / D439, decided)","* ADR : bc-docs/docs/adrs/ADR-1002c9.md (DEC-1002c9 / D439, decided)"
external_repo,bc-core,bc-core/scripts/d408-demote-correction-required-no-cc-1q-d.mjs,7,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,* Plan: bc-docs-v3/docs/onboarding/metric-work-records/_cross/,* Plan: bc-docs/docs/onboarding/metric-work-records/_cross/
external_repo,bc-core,bc-core/scripts/d408-demote-correction-required-no-cc-1q-d.mjs,9,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,* §11b sub-cohort lock: bc-docs-v3@2d8a544,* §11b sub-cohort lock: bc-docs@2d8a544
external_repo,bc-core,bc-core/scripts/d408-remove-a1-mismatch-cc-mappings-1q-e.mjs,7,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,* Plan: bc-docs-v3/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,* Plan: bc-docs/.../2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md
external_repo,bc-core,bc-core/scripts/d429-step1-seed-v2-meta-schemas.mjs,5,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,* DBCP (locked): bc-docs-v3/docs/implementation/d430-d431-v2-meta-schema-seed-dbcp-2026-06-08.md,* DBCP (locked): bc-docs/docs/implementation/d430-d431-v2-meta-schema-seed-dbcp-2026-06-08.md
external_repo,bc-core,bc-core/scripts/d467-pe-mc-13-15-vocabulary.mjs,6,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,"* ADR : bc-docs-v3/docs/adrs/ADR-0f3e57.md (DEC-0f3e57 / D467, decided)","* ADR : bc-docs/docs/adrs/ADR-0f3e57.md (DEC-0f3e57 / D467, decided)"
external_repo,bc-core,bc-core/scripts/d467-secondary-metric-dag-substrate.mjs,6,manual_review,bc-docs-v3,bc-docs,other,Unclassified external reference; review before editing.,"* ADR : bc-docs-v3/docs/adrs/ADR-0f3e57.md (DEC-0f3e57 / D467, decided)","* ADR : bc-docs/docs/adrs/ADR-0f3e57.md (DEC-0f3e57 / D467, decided)"
