metric_definition_id	metric_name	display_name	function_code	subfunction_code	category_code	type_code	composition_code	direction_code	industry_code	formula_hint	status_code	maturity_code	description_text	tags	created_by_name	updated_by_name	created_at	updated_at	metric_seq	industry_category_code	seed_ref	verification_result_code	verification_evidence_id	purpose_code	shape_code	temporality_code	precision_code	impact_code	shape_params_json	needs_revalidation	locked_by	locked_at	discipline_code	readiness_min_snapshots	readiness_max_freshness_days	temporality_kind
e5ae670d-56ee-464d-8ac3-f1277fa02ae6	cost_per_adjusted_admission	Cost per Adjusted Admission	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Total costs normalized by case mix and outpatient activity	{}	\N	\N	2026-04-04 09:41:38.035472+00	2026-04-17 09:56:20.898633+00	6157	\N	cost_per_adjusted_admission	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
775e7e4d-286b-4c58-bb46-d5f40526f6b1	cost_per_discharge	Cost per Discharge	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Total cost of care for a single inpatient episode	{}	\N	\N	2026-04-04 09:41:38.082713+00	2026-04-17 09:56:20.898633+00	6160	\N	cost_per_discharge	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
2c657c6b-ca40-4288-b8f8-e13213b2eda8	cost_per_transaction	Cost per Transaction	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Average cost to process a single business transaction	{}	\N	\N	2026-04-04 09:41:38.129114+00	2026-04-17 09:56:20.898633+00	6163	\N	cost_per_transaction	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
1e7dac10-9375-4222-904c-dcb9a2302eb5	cost_reduction_rate	Cost Reduction Rate	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Period-over-period decrease in targeted cost categories	{}	\N	\N	2026-04-04 09:41:38.175406+00	2026-04-17 09:56:20.898633+00	6166	\N	cost_reduction_rate	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
1e173c96-c5b6-4e40-87a5-b7d6da0b0c2f	development_yield_on_cost_dyoc	Development Yield on Cost (DYOC)	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Expected stabilized NOI as % of total development cost	{}	\N	\N	2026-04-04 09:41:38.471176+00	2026-04-17 09:56:20.898633+00	6184	\N	development_yield_on_cost_dyoc	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
7a6393d1-278e-469e-b5de-9bbf244597b2	group_vs_transient_revenue_mix	Group vs Transient Revenue Mix	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Revenue split between group bookings and individual travelers	{}	\N	\N	2026-04-04 09:41:38.852587+00	2026-04-17 09:56:20.898633+00	6207	\N	group_vs_transient_revenue_mix	green	\N	diagnostic	ratio_pair	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
ad0538d4-73e0-403a-8cf7-92dae92b0728	investment_income_yield	Investment Income Yield	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Return on the insurer's investment portfolio	{}	\N	\N	2026-04-04 09:41:38.943374+00	2026-04-17 09:56:20.898633+00	6213	\N	investment_income_yield	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
749d5e6f-66b7-4399-8892-e7b23df645a6	operating_cost_ratio	Operating Cost Ratio	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Operating costs as % of gross farm revenue	{}	\N	\N	2026-04-04 09:41:39.475092+00	2026-04-17 09:56:20.898633+00	6242	\N	operating_cost_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
e4487973-c115-401c-bd3b-11bffd148762	fuel_cost_per_ask	Fuel Cost per ASK	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Fuel expenditure per available seat kilometer	{}	\N	\N	2026-04-04 09:41:38.807695+00	2026-04-17 09:56:20.898633+00	6205	\N	fuel_cost_per_ask	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
e78965cc-cc6a-4be6-a974-19d7d29f3c41	finance_function_it_costs_allocated_to_decision_support	Finance function IT costs allocated to decision support	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of IT cost to perform the function manage financial resources allocated to decision support	{}	\N	\N	2026-04-04 09:41:39.652426+00	2026-04-17 09:56:20.898633+00	6254	\N	percentage_of_finance_function_it_costs_allocated_to_decision_support	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
fee40ceb-4ade-4866-ab24-93ad507ed074	finance_function_it_costs_allocated_to_transaction_processing	Finance function IT costs allocated to transaction processing	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of IT cost to perform the function manage financial resources allocated to transaction processing	{}	\N	\N	2026-04-04 09:41:39.681914+00	2026-04-17 09:56:20.898633+00	6256	\N	percentage_of_finance_function_it_costs_allocated_to_transaction_processing	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
7447ac32-9b24-47a1-a2a9-ec135de94234	net_interest_margin_nim	Net Interest Margin (NIM)	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Net profit on interest-earning assets (loans, securities) as % of average earning assets	{}	\N	\N	2026-04-04 09:41:39.23287+00	2026-04-17 09:56:20.898633+00	6228	\N	net_interest_margin_nim	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
97910b1b-4ea8-4770-951a-650bbde33088	margin_erosion_risk_score	Margin Erosion Risk Score	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Predictive score identifying the likelihood and magnitude of margin erosion based on input cost trends, pricing pressure, and competitive dynamics.	{}	\N	\N	2026-04-04 09:41:39.123222+00	2026-04-17 09:56:20.898633+00	6222	\N	margin_erosion_risk_score	green	\N	predictive	scalar	period	final	risk	\N	f	\N	\N	profit_and_loss	\N	\N	\N
3a226187-0c2f-4514-9bf1-d5bc093ff3f5	capital_expenditure_growth_rate	Capital Expenditure Growth Rate	finance	cash_flow_management	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The rate at which a company's capital expenditures have increased or decreased during a certain period, indicating the company's investment in future operations.	{}	\N	\N	2026-04-04 09:40:06.360343+00	2026-04-17 09:53:08.242472+00	6055	\N	capital_expenditure_growth_rate	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
3988f3d3-809e-4cae-8f36-313fb689f1d8	cash_flow_impact_from_ap	Cash Flow Impact from AP	finance	accounts_payable	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Measure of how AP operations affect company cash flow, including timing of payments and discount capture.	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5052	\N	cash_flow_impact_from_ap	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
50129154-3a9d-4277-9739-898504a35a62	finance_function_ftes_per_1_billion_revenue	Finance function FTEs per $1 billion revenue	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Number of FTEs who perform the function manage financial resources / (Total business entity revenue * .000000001)	{}	\N	\N	2026-04-04 09:41:39.402095+00	2026-04-17 09:56:20.898633+00	6237	\N	number_of_finance_function_ftes_per_1_billion_revenue	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
5f5a7873-4030-448f-8625-13c1a9afd29e	finance_function_it_costs_allocated_to_management_activities	Finance function IT costs allocated to management activities	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of IT cost to perform the function manage financial resources allocated to management	{}	\N	\N	2026-04-04 09:41:39.665385+00	2026-04-17 09:56:20.898633+00	6255	\N	percentage_of_finance_function_it_costs_allocated_to_management_activities	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
1f957f53-7311-4982-9d28-8587a24e4658	banks_used_in_cash_disbursement_network_per_1_billion_revenue	Banks used in cash disbursement network per $1 billion revenue	finance	treasury	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Number of banks used in organization's cash disbursement network / (Total business entity revenue * .000000001)	{}	\N	\N	2026-04-04 09:38:53.633864+00	2026-04-17 09:53:08.242472+00	5605	\N	number_of_banks_used_in_cash_disbursement_network_per_1_billion_revenue	green	\N	efficiency	scalar	period	final	volume	\N	f	\N	\N	working_capital	\N	\N	\N
168743ce-b063-4bc3-b4da-11da86633041	cash_flow_return_on_investment_cfroi	Cash Flow Return on Investment (CFROI)	finance	cash_flow_management	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A metric that compares the cash flow generated by a company to its total invested capital, showing the efficiency with which capital is being utilized to generate cash flow.	{}	\N	\N	2026-04-04 09:40:06.112428+00	2026-04-17 09:53:08.242472+00	6041	\N	cash_flow_return_on_investment_cfroi	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
79ecf827-dd26-4290-86cb-73c8d8b3a76d	cash_flow_to_capital_expenditures_ratio	Cash Flow to Capital Expenditures Ratio	finance	cash_flow_management	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The ratio of operating cash flow to capital expenditures, measuring a company's ability to finance its investment in fixed assets from internal cash flow.	{}	\N	\N	2026-04-04 09:40:06.238857+00	2026-04-17 09:53:08.242472+00	6049	\N	cash_flow_to_capital_expenditures_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
3e5f47af-d852-469f-9612-15bba5dc518b	unbilled_revenue_at_risk	Unbilled Revenue at Risk	finance	accounts_receivable	\N	\N	primary	lower_is_better	universal	\N	draft	enriched	Measures the value of recognized but unbilled revenue that may not ultimately be invoiced due to contract disputes, scope changes, customer insolvency, or billing capacity constraints. It quantifies the gap between revenue recognized and revenue that can realistically be converted to AR and collected.	{}	\N	\N	2026-04-04 08:45:27.318028+00	2026-04-17 09:53:08.242472+00	5031	universal	revenue_at_risk_unbilled	green	agent-claude-opus	operational	scalar	period	final	risk	\N	f	\N	\N	working_capital	\N	\N	\N
cbf9a477-938b-4ea7-a028-2c2b25dac354	payables_aging_distribution	Payables Aging Distribution	finance	accounts_payable	\N	\N	primary	lower_is_better	\N	\N	draft	enriched	Breakdown of outstanding payables by age bucket (current, 1-30, 31-60, 61-90, 90+).	{}	\N	\N	2026-04-04 09:28:50.003421+00	2026-04-17 09:53:08.242472+00	5051	\N	payables_ageing_distribution	green	\N	operational	distribution	period	final	time	"{\\"bucket_config\\":[{\\"label\\":\\"0-30 Days\\",\\"min\\":0,\\"max\\":30},{\\"label\\":\\"31-60 Days\\",\\"min\\":31,\\"max\\":60},{\\"label\\":\\"61-90 Days\\",\\"min\\":61,\\"max\\":90},{\\"label\\":\\"91-120 Days\\",\\"min\\":91,\\"max\\":120},{\\"label\\":\\"120+ Days\\",\\"min\\":121}]}"	f	\N	\N	working_capital	\N	\N	\N
763fad82-9878-486b-a156-2ff6f1afb934	reporting_of_a_control_violation_until_investigation_is_completed_and	Reporting of a control violation until investigation is completed and remediation steps/control changes are developed	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Reporting of a control violation until investigation is completed and remediation steps/control changes are developed metric.	{}	\N	\N	2026-04-04 09:38:00.45571+00	2026-04-17 09:53:08.242472+00	5384	\N	cycle_time_in_days_from_reporting_of_a_control_violation_until_investigation_is_completed_and_remediation_steps_control_changes_are_developed	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
51f78224-f4db-484a-812b-85275c1eefc7	customer_margin_distribution	Customer Margin Distribution	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Distribution of margins across customer segments. Reveals which customers generate the highest returns and which may be unprofitable to serve.	{}	\N	\N	2026-04-04 09:41:38.311278+00	2026-04-17 09:56:20.898633+00	6174	\N	customer_margin_distribution	green	\N	diagnostic	distribution	period	final	financial	"{\\"bucket_config\\":[{\\"label\\":\\"Customer A\\"},{\\"label\\":\\"Customer B\\"},{\\"label\\":\\"Customer C\\"},{\\"label\\":\\"Customer D\\"},{\\"label\\":\\"Customer E\\"}]}"	f	\N	\N	profit_and_loss	\N	\N	\N
0d14e5a7-15fb-45d7-8e24-f7c6bc304aa4	patient_drug_cost_per_stay	Patient Drug Cost per Stay	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Average pharmaceutical cost per inpatient stay	{}	\N	\N	2026-04-04 09:41:39.533559+00	2026-04-17 09:56:20.898633+00	6246	\N	patient_drug_cost_per_stay	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
fb39ed8c-0991-4d89-b76f-9d271e813967	price_elasticity_index	Price Elasticity Index	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Sensitivity of demand to price changes by product/category	{}	\N	\N	2026-04-04 09:41:40.005711+00	2026-04-17 09:56:20.898633+00	6277	\N	price_elasticity_index	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
1c3da6b9-bc1f-42e1-b4c4-65e00a7475fb	price_to_earnings_ratio_p_e	Price-to-Earnings Ratio (P/E)	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A valuation ratio of a company's current share price compared to its per-share earnings.	{}	\N	\N	2026-04-04 09:41:40.045265+00	2026-04-17 09:56:20.898633+00	6279	\N	price_to_earnings_ratio_p_e	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
25250913-43cf-4c3d-a7a0-8470ce70ec01	profit_per_ask_pask	Profit per ASK (PASK)	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	RASK minus CASK; unit profit measure	{}	\N	\N	2026-04-04 09:41:40.077388+00	2026-04-17 09:56:20.898633+00	6281	\N	profit_per_ask_pask	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
2d189aac-28ec-4680-8065-cb906eaa7eb3	total_cost_to_operate_the_finance_shared_services_centers_per_k_revenue	Total cost to operate the finance shared services center(s) per $1,000 revenue	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Total cost of finance Shared Services Center/(Total business entity revenue * 0.001)	{}	\N	\N	2026-04-04 09:41:40.519739+00	2026-04-17 09:56:20.898633+00	6311	\N	total_cost_to_operate_the_finance_shared_services_centers_per_1_000_revenue	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
ed45f554-cce7-488c-b542-819d52d993a8	predicted_margin_quarter_end	Predicted Margin (Quarter-End)	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Machine learning projection of gross margin percentage at quarter end based on revenue mix, cost trajectory, and seasonal patterns.	{}	\N	\N	2026-04-04 09:41:39.976647+00	2026-04-17 09:56:20.898633+00	6275	\N	predicted_margin_quarter_end	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
1e7614fa-6fdb-4e30-9b6f-e4d633ee82f2	projected_revenue_quarter_end	Projected Revenue (Quarter-End)	finance	general_finance	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Machine learning projection of total revenue at quarter end based on current run rate, pipeline, seasonality, and macroeconomic signals.	{}	\N	\N	2026-04-04 09:41:40.122577+00	2026-04-17 09:56:20.898633+00	6284	\N	projected_revenue_quarter_end	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	profit_and_loss	\N	\N	\N
b2040256-4e9e-4452-86a6-959a1a16f004	cash_in_transit	Cash In Transit %	finance	treasury	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of total cash that is in transit between bank accounts or clearing systems. High transit volumes create reconciliation complexity and temporary liquidity gaps.	{}	\N	\N	2026-04-04 09:38:53.173931+00	2026-04-17 09:53:08.242472+00	5578	\N	cash_in_transit	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	working_capital	\N	\N	\N
bb096319-92d5-4f4b-b1b0-73474f901b6a	roll_rate_analysis_of_delinquencies	Roll-rate Analysis of Delinquencies	finance	credit_and_collections	\N	\N	primary	higher_is_better	\N	\N	deprecated	classified	A method of analyzing the progression of delinquent accounts through various stages of delinquency, used to forecast potential bad debt.	{}	\N	\N	2026-04-04 09:39:25.767592+00	2026-04-17 09:53:08.242472+00	5901	\N	roll_rate_analysis_of_delinquencies	green	\N	predictive	distribution	period	final	risk	"{\\"bucket_config\\":[{\\"label\\":\\"0-30 Days Delinquent\\",\\"min\\":0,\\"max\\":30},{\\"label\\":\\"31-60 Days Delinquent\\",\\"min\\":31,\\"max\\":60},{\\"label\\":\\"61-90 Days Delinquent\\",\\"min\\":61,\\"max\\":90},{\\"label\\":\\"91-120 Days Delinquent\\",\\"min\\":91,\\"max\\":120},{\\"label\\":\\"120+ Days Delinquent\\",\\"min\\":121}]}"	f	\N	\N	working_capital	\N	\N	\N
1a57101c-7b22-4e7e-bcff-b3b79109f7da	aging_report	Aging Report	finance	credit_and_collections	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	This report shows the breakdown of outstanding receivables by age bracket, typically in 30-day increments. It helps identify delinquent accounts that require immediate attention.	{}	\N	\N	2026-04-04 09:39:25.321745+00	2026-04-17 09:53:08.242472+00	5875	\N	aging_report	green	\N	diagnostic	distribution	period	final	financial	"{\\"bucket_config\\":[{\\"label\\":\\"0-30 Days\\",\\"min\\":0,\\"max\\":30},{\\"label\\":\\"31-60 Days\\",\\"min\\":31,\\"max\\":60},{\\"label\\":\\"61-90 Days\\",\\"min\\":61,\\"max\\":90},{\\"label\\":\\"91-120 Days\\",\\"min\\":91,\\"max\\":120},{\\"label\\":\\"120+ Days\\",\\"min\\":121}]}"	f	\N	\N	working_capital	\N	\N	\N
0ea918ac-dcf3-410c-885e-f7e6ee036836	ar_aging_distribution	AR Aging Distribution	finance	accounts_receivable	\N	\N	primary	lower_is_better	universal	\N	draft	enriched	Breaks down outstanding receivables into age buckets (current, 1-30, 31-60, 61-90, 90+ days past due). The distribution reveals collection health at a glance—a rightward shift toward older buckets signals deteriorating collections and rising bad debt risk.	{}	\N	\N	2026-04-04 08:45:26.227615+00	2026-04-17 09:53:08.242472+00	4974	universal	aging_of_accounts_receivable	green	agent-claude-opus	diagnostic	distribution	period	final	risk	"{\\"bucket_config\\":[{\\"label\\":\\"0-30 Days\\",\\"min\\":0,\\"max\\":30},{\\"label\\":\\"31-60 Days\\",\\"min\\":31,\\"max\\":60},{\\"label\\":\\"61-90 Days\\",\\"min\\":61,\\"max\\":90},{\\"label\\":\\"91-120 Days\\",\\"min\\":91,\\"max\\":120},{\\"label\\":\\"120+ Days\\",\\"min\\":121}]}"	f	\N	\N	working_capital	\N	\N	\N
